"campaignid","sample","filename","period","periodtime","family","genus","species","maxn","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs","270","270_L5.avi","1","28.92114","Myliobatidae","Myliobatis","tenuicaudatus",1,-33.5205,115.4206,"13/12/2014","6:00:00","Geographe Bay","Geographe Bay","13.7","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","270","270_L5.avi","1","38.21154","Trygonorrhinidae","Trygonorrhina","dumerilii",2,-33.5205,115.4206,"13/12/2014","6:00:00","Geographe Bay","Geographe Bay","13.7","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","270","270_L5.avi","1","18.64920","Urolophidae","Trygonoptera","ovalis",1,-33.5205,115.4206,"13/12/2014","6:00:00","Geographe Bay","Geographe Bay","13.7","Logan","Yes",NA,NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","36.44367","Carangidae","Pseudocaranx","spp",3,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","7.17662","Carangidae","Seriola","hippos",2,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","22.67545","Chaetodontidae","Chelmonops","curiosus",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","18.37727","Glaucosomatidae","Glaucosoma","hebraicum",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","1.09443","Labridae","Austrolabrus","maculatus",2,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","0.99043","Labridae","Bodianus","frenchii",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","1.12001","Labridae","Choerodon","rubescens",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","52.52141","Labridae","Coris","auricularis",39,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","14.33990","Labridae","Notolabrus","parilus",2,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","34.72361","Labridae","Ophthalmolepis","lineolatus",7,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","50.06284","Labridae","Pseudolabrus","biserialis",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","44.63408","Monacanthidae","Meuschenia","galii",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","2.03704","Mullidae","Upeneichthys","vlamingii",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","57.44077","Myliobatidae","Myliobatis","tenuicaudatus",3,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","1.49816","Pomacentridae","Chromis","klunzingeri",22,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","42.63653","Scorpididae","Neatypus","obliquus",8,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","9.35046","Scyliorhinidae","Aulohalaelurus","labiosus",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","52.76999","Sparidae","Chrysophrys","auratus",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","271","271_L21.avi","1","25.76855","Urolophidae","Trygonoptera","ovalis",1,-33.5937,115.2133,"12/12/2014","6:06:00","Geographe Bay","Geographe Bay","27.3","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","16.07218","Carangidae","Pseudocaranx","spp",10,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","16.03715","Dasyatidae","Dasyatis","brevicaudata",1,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","1.18285","Gerreidae","Parequula","melbournensis",11,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","24.42720","Heterodontidae","Heterodontus","portusjacksoni",2,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","2.90513","Labridae","Austrolabrus","maculatus",2,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","25.55722","Labridae","Coris","auricularis",14,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","18.66088","Labridae","Eupetrichthys","angustipes",2,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","12.91403","Labridae","Notolabrus","parilus",3,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","27.67212","Labridae","Ophthalmolepis","lineolatus",4,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","50.56334","Monacanthidae","Acanthaluteres","brownii",1,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","3.36892","Monacanthidae","Scobinichthys","granulatus",1,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","0.02113","Mullidae","Upeneichthys","vlamingii",1,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","49.61906","Scorpididae","Neatypus","obliquus",2,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","272","272_L25.avi","1","21.39084","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.3815,115.4879,"14/12/2014","8:37:00","Geographe Bay","Geographe Bay","11.7","Logan (ends 54:39)","Yes",NA,NA,"5","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","5.37204","Carangidae","Seriola","hippos",2,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","5.14403","Carangidae","Seriola","lalandi",1,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","2.34902","Gerreidae","Parequula","melbournensis",2,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","32.17885","Labridae","Austrolabrus","maculatus",1,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","15.71627","Labridae","Coris","auricularis",3,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","1.11278","Labridae","Notolabrus","parilus",1,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","29.30264","Labridae","Ophthalmolepis","lineolatus",5,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","22.43354","Myliobatidae","Myliobatis","australis",1,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","279","279_R26.avi","P1","31.73284","Sparidae","Pagrus","auratus",2,-33.5012,115.4379,"16/12/2014","11:32:00","Geographe Bay","Geographe Bay","14.2","Curtin","Yes","No",NA,"4","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","21.92971","Carangidae","Pseudocaranx","spp",3,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","0.32922","Chaetodontidae","Chelmonops","curiosus",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","21.53820","Gerreidae","Parequula","melbournensis",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","4.99499","Labridae","Austrolabrus","maculatus",2,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","11.24680","Labridae","Bodianus","frenchii",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","41.56935","Labridae","Coris","auricularis",5,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","0.18407","Labridae","Eupetrichthys","angustipes",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","1.57713","Labridae","Notolabrus","parilus",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","44.49505","Labridae","Ophthalmolepis","lineolatus",4,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","5.26805","Monacanthidae","Scobinichthys","granulatus",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","41.66222","Mullidae","Parupeneus","chrysopleuron",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","53.88611","Mullidae","Upeneichthys","vlamingii",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","47.79502","Neosebastidae","Neosebastes","pandus",2,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","14.29596","Pempherididae","Pempheris","klunzingeri",10,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","4.84484","Scorpididae","Neatypus","obliquus",16,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","28","28_L15.avi","1","2.32177","Serranidae","Caesioperca","spp",1,-33.4272,115.2873,"11/12/2014","7:07:00","Geographe Bay","Geographe Bay","34","Hayley","Yes","Yes",NA,"2","Special Purpose Zone (Mining Exclusion)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","47.34345","Carangidae","Pseudocaranx","spp",9,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","2.00645","Gerreidae","Parequula","melbournensis",3,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","8.17317","Labridae","Austrolabrus","maculatus",2,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","33.34557","Labridae","Coris","auricularis",3,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","3.19319","Labridae","Eupetrichthys","angustipes",2,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","11.24569","Labridae","Notolabrus","parilus",1,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","32.69937","Labridae","Ophthalmolepis","lineolatus",3,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","39.59682","Monacanthidae","Acanthaluteres","vittiger",3,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","3.57246","Monacanthidae","Scobinichthys","granulatus",1,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","35.62563","Mullidae","Upeneichthys","vlamingii",1,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","4.51396","Serranidae","Hypoplectrodes","nigroruber",1,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","15.29140","Sphyraenidae","Sphyraena","novaehollandiae",1,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","49.18363","Sphyraenidae","Sphyraena","obtusata",11,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","282","282_L15.avi","1","20.69681","Trygonorrhinidae","Trygonorrhina","dumerilii",1,-33.5572,115.3322,"17/12/2014","8:02:00","Geographe Bay","Geographe Bay","18.2","Logan","Yes",NA,NA,"5","Multiple Use Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","287","287_L13.avi","1","38.63586","Carangidae","Pseudocaranx","spp",4,-33.594,115.2189,"15/12/2014","10:50:00","Geographe Bay","Geographe Bay","16.4","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","287","287_L13.avi","1","36.27238","Chaetodontidae","Chelmonops","curiosus",2,-33.594,115.2189,"15/12/2014","10:50:00","Geographe Bay","Geographe Bay","16.4","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","287","287_L13.avi","1","0.12179","Cheilodactylidae","Dactylophora","nigricans",1,-33.594,115.2189,"15/12/2014","10:50:00","Geographe Bay","Geographe Bay","16.4","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","287","287_L13.avi","1","0.30697","Labridae","Austrolabrus","maculatus",1,-33.594,115.2189,"15/12/2014","10:50:00","Geographe Bay","Geographe Bay","16.4","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","287","287_L13.avi","1","59.98332","Labridae","Bodianus","frenchii",1,-33.594,115.2189,"15/12/2014","10:50:00","Geographe Bay","Geographe Bay","16.4","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
"2014-12_Geographe.Bay_stereoBRUVs","287","287_L13.avi","1","51.49094","Labridae","Coris","auricularis",19,-33.594,115.2189,"15/12/2014","10:50:00","Geographe Bay","Geographe Bay","16.4","Logan","Yes",NA,NA,"4","Habitat Protection Zone","Fished"
